player_id,short_name,long_name,player_positions,overall,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,attacking_work_rate,defending_work_rate
234489,F. Gytkjær,Frederik Lund Gytkjær,Atacante,63,61.0,62.0,57.0,64.0,35.0,62.0,54,66,56,62,50,63,53,55,55,64,62,61,68,63,62,62,64,62,63,58,58,32,65,56,60,63.0,32,33,35,11,13,11,11,10,0.0,99,99
234688,S. Campo,Samuele Campo,Meio campo,63,68.0,61.0,65.0,63.0,39.0,58.0,66,60,38,63,63,61,68,66,64,63,65,70,69,62,76,66,53,65,61,61,43,25,64,66,48,56.0,58,30,33,13,14,13,7,14,0.0,99,66
234809,E. Guerrero,Enzo Francesco Guerrero Segovia,"Volante, Zagueiro",63,32.0,26.0,39.0,30.0,65.0,64.0,31,21,63,55,25,24,24,18,40,30,30,33,31,56,37,35,65,36,79,27,60,57,29,27,20,43.0,68,67,66,10,10,13,8,13,0.0,66,66
235320,B. Johnsen,Bjørn Maars Johnsen,Atacante,63,62.0,64.0,50.0,59.0,41.0,66.0,44,64,68,54,58,60,49,41,48,62,56,66,58,55,35,66,77,35,81,63,64,42,64,51,60,64.0,29,47,30,12,11,9,7,14,0.0,66,99
235680,Matheus Pato,Matheus Antonio Souza Santos,"Atacante, Extremo",63,70.0,65.0,42.0,64.0,30.0,48.0,34,68,68,46,57,65,54,41,34,64,68,72,69,53,65,63,61,56,49,62,30,12,65,48,69,51.0,44,19,20,10,7,15,8,10,0.0,99,66
236143,Adrián Rocheira,Adrián Welliton Rocheira Sá,Volante,63,54.0,31.0,53.0,43.0,70.0,56.0,52,23,47,56,33,25,43,42,54,58,51,57,56,64,63,38,54,58,65,35,32,73,43,53,44,56.0,71,72,76,13,9,14,7,15,0.0,33,66
236542,A. Arancibia,Alex Arancibia Chávez,Goleiro,63,0.0,0.0,0.0,0.0,0.0,0.0,10,6,10,38,6,12,13,14,41,19,25,27,33,55,42,47,51,38,58,6,28,27,16,48,12,22.0,30,13,14,63,61,62,64,62,26.0,66,66
237023,Y. Merdji,Yanis Merdji,"Atacante, Meio campo",63,81.0,62.0,56.0,65.0,19.0,72.0,54,59,64,62,61,64,45,39,51,62,79,82,82,50,80,70,78,79,68,64,73,16,58,57,61,60.0,11,15,13,9,14,8,7,10,0.0,66,99
237140,L. Fritzson,Nils Ludvig Fritzson,"Extremo, Meio campo",63,73.0,59.0,59.0,64.0,62.0,73.0,56,60,67,64,55,61,52,48,61,64,74,72,76,66,69,62,76,82,70,58,67,62,61,58,48,65.0,59,64,62,5,14,14,7,6,0.0,66,66
238018,D. van Crooij,Delano van Crooij,Goleiro,63,0.0,0.0,0.0,0.0,0.0,0.0,13,5,14,22,7,10,11,13,17,11,27,16,28,52,43,45,50,26,43,6,18,12,5,41,11,53.0,11,13,13,65,64,60,64,62,23.0,66,66
238694,L. Röser,Lucas Röser,Atacante,63,71.0,63.0,53.0,63.0,32.0,65.0,47,64,58,63,58,62,59,42,41,62,70,72,67,60,69,62,71,60,71,65,53,30,60,53,65,58.0,37,24,17,5,14,7,14,5,0.0,66,66
238861,Gustavo Costa,Gustavo Nascimento da Costa,Meio campo,63,62.0,52.0,61.0,64.0,34.0,55.0,51,52,38,67,43,65,47,50,65,63,62,62,58,62,68,52,49,68,55,50,41,25,64,64,58,65.0,28,40,46,11,7,15,10,9,0.0,66,33
238984,M. Farrona Pulido,Manuel Farrona Pulido,Meio campo,63,82.0,57.0,53.0,69.0,27.0,51.0,50,58,31,58,54,69,59,42,39,63,85,79,85,61,83,60,51,69,47,56,40,21,58,58,42,66.0,40,19,22,15,8,14,11,8,0.0,66,66
239606,L. Scherff,Lukas Scherff,Meio campo,63,74.0,51.0,55.0,66.0,57.0,71.0,60,50,44,54,57,64,46,44,53,62,81,69,82,62,79,60,65,75,68,46,76,53,55,58,35,62.0,55,61,67,12,12,14,9,14,0.0,66,99
239855,Ibson Melo,Ibson Pereira de Melo,Atacante,63,73.0,61.0,59.0,70.0,37.0,65.0,58,63,46,63,60,69,56,46,56,70,76,70,78,65,80,64,66,75,67,58,49,33,61,61,49,64.0,38,39,30,10,11,10,13,12,0.0,66,33
240035,Néstor Albiach,Néstor Albiach Roger,"Atacante, Meio campo",63,69.0,62.0,62.0,67.0,25.0,69.0,63,62,51,63,61,65,71,60,56,67,74,65,80,59,68,66,68,65,70,60,72,18,57,61,57,68.0,32,18,15,10,9,7,13,13,0.0,66,66
240665,C. Moros Gracia,Carlos Moros Gracia,Zagueiro,63,63.0,32.0,49.0,57.0,60.0,71.0,28,32,59,63,31,54,33,27,60,60,61,65,57,62,58,32,70,62,74,30,77,57,36,47,39,52.0,63,58,59,10,5,12,13,9,0.0,66,66
241239,Lin Liangming,林良铭,"Atacante, Extremo, Meio campo",63,81.0,60.0,60.0,59.0,24.0,55.0,62,63,49,66,58,57,50,44,63,55,84,79,86,48,68,65,68,59,60,52,35,15,62,54,50,44.0,23,22,23,13,9,14,12,7,0.0,99,66
242291,K. Brünker,Kai Brünker,Atacante,63,63.0,63.0,48.0,57.0,32.0,80.0,30,64,69,57,56,55,38,37,47,59,54,70,58,55,54,71,77,79,85,54,69,29,61,54,61,60.0,32,24,27,6,11,14,13,11,0.0,66,66
242414,Yao Junsheng,姚均晟,Meio campo,63,71.0,58.0,63.0,64.0,55.0,62.0,61,54,56,63,57,58,65,68,64,65,72,70,83,55,82,66,66,66,59,58,62,59,61,61,62,58.0,63,46,48,10,6,6,12,6,0.0,66,99
243045,A. Al Khatib,Abdullah Ahmed Khateeb,"Lateral, Zagueiro",63,73.0,26.0,43.0,56.0,61.0,72.0,30,19,58,59,28,52,23,24,52,58,70,75,65,61,65,40,74,75,76,24,56,60,34,32,38,46.0,56,66,64,11,11,9,9,6,0.0,66,99
244189,F. El Khoumisti,Fahd El Khoumisti,"Atacante, Meio campo",63,68.0,67.0,50.0,63.0,27.0,63.0,46,70,60,52,67,66,48,59,37,65,71,65,64,45,58,63,76,62,74,64,34,18,63,57,64,44.0,31,21,19,14,5,9,13,14,0.0,66,66
244202,R. Lamie,Ricki Lamie,Zagueiro,63,50.0,30.0,48.0,56.0,62.0,73.0,57,26,66,56,26,56,35,26,49,57,53,48,58,54,55,41,72,72,77,23,66,62,30,35,50,50.0,62,62,60,8,15,9,6,14,0.0,33,66
244322,M. Hippolyte,Myles Elliot Zach Hippolyte,"Ala, Meio campo",63,84.0,60.0,61.0,64.0,54.0,71.0,59,58,45,63,54,64,58,52,61,63,82,85,68,62,64,65,63,80,71,60,61,57,60,62,58,58.0,52,57,53,11,12,13,6,9,0.0,99,66
244442,W. Le Pogam,William Le Pogam,Lateral,63,63.0,34.0,55.0,62.0,56.0,63.0,65,36,50,65,26,60,52,28,59,64,64,62,62,65,64,30,59,83,59,29,51,56,53,33,39,65.0,59,56,52,6,12,15,12,9,0.0,66,66
244512,D. Szczepan,Daniel Szczepan,Atacante,63,69.0,62.0,42.0,62.0,30.0,72.0,33,65,69,48,53,59,40,39,26,63,71,68,69,62,70,61,79,68,73,57,72,21,62,55,67,60.0,31,25,21,13,9,12,6,13,0.0,66,33
244703,İ. Akdağ,İbrahim Akdağ,"Meio campo, Volante",63,54.0,50.0,61.0,58.0,61.0,59.0,56,43,53,66,52,57,58,47,65,64,52,55,48,59,61,58,52,62,54,56,67,58,45,58,60,56.0,67,61,60,7,6,12,9,8,0.0,66,66
245008,M. Haas,Manuel Haas,Lateral,63,72.0,49.0,55.0,60.0,59.0,66.0,65,46,60,57,43,57,59,59,53,62,71,72,64,57,69,53,72,67,66,57,63,59,52,43,40,56.0,59,58,58,12,11,12,9,7,0.0,66,66
245438,A. Abdu,Ahmed Abdoh Jaber,Atacante,63,60.0,65.0,48.0,60.0,20.0,61.0,39,67,65,52,65,60,59,39,40,62,53,66,55,61,66,62,69,63,72,61,29,15,66,55,68,49.0,17,13,15,7,11,7,6,12,0.0,66,33
246189,P. Arano,Cristian Paul Arano Ruiz,"Extremo, Meio campo",63,66.0,61.0,54.0,66.0,39.0,65.0,47,61,49,59,47,62,48,49,58,70,65,67,71,63,74,59,56,82,56,66,70,42,63,52,51,57.0,39,35,33,13,13,9,14,9,0.0,99,66
246382,M. Moro,Mamudu Moro,"Atacante, Meio campo",63,84.0,61.0,54.0,67.0,33.0,60.0,51,63,47,60,58,64,46,40,44,65,83,84,77,64,84,59,66,65,59,60,53,29,67,59,49,62.0,26,39,28,13,9,13,5,14,0.0,66,66
246788,F. Arismendi,José Fernando Arismendi Peralta,Meio campo,63,69.0,56.0,62.0,64.0,49.0,61.0,56,54,45,65,45,63,64,57,63,64,66,72,72,53,70,64,58,64,62,56,55,42,64,64,48,62.0,48,57,49,5,6,11,7,13,0.0,66,66
246872,M. Sylla,Mohamad Sylla,"Meio campo, Volante",63,65.0,41.0,53.0,55.0,62.0,75.0,44,35,59,59,33,53,45,38,56,56,64,65,59,58,54,52,71,82,73,43,73,65,50,54,41,62.0,62,61,59,10,8,8,14,6,0.0,66,99
247205,L. Hroššo,Lukáš Hroššo,Goleiro,63,0.0,0.0,0.0,0.0,0.0,0.0,13,11,10,25,10,12,14,14,29,18,18,15,25,57,25,46,56,18,71,9,24,10,10,41,16,30.0,11,13,14,62,61,61,64,62,17.0,66,66
247985,L. Dumitriu,Lucian Mihai Dumitriu,Meio campo,63,73.0,61.0,62.0,63.0,54.0,69.0,55,55,57,68,62,62,58,51,64,60,72,74,76,64,68,72,71,76,68,65,60,49,62,63,50,63.0,55,55,51,6,8,5,9,14,0.0,66,66
248101,I. Biceanu,Ionuț Ciprian Biceanu,"Meio campo, Volante",63,66.0,58.0,58.0,60.0,59.0,70.0,48,58,58,64,51,57,51,47,63,61,67,66,66,60,72,60,68,70,70,61,69,61,56,59,55,48.0,54,62,60,13,13,14,14,13,0.0,66,66
251044,M. Martac,Marius Mădălin Martac,Lateral,63,70.0,41.0,56.0,59.0,58.0,67.0,60,37,54,60,24,55,53,27,54,56,64,74,77,57,83,55,64,73,67,41,62,59,48,52,34,62.0,57,59,58,9,14,10,5,6,0.0,66,66
251359,P. Krawczyk,Piotr Krawczyk,Atacante,63,66.0,63.0,52.0,57.0,21.0,63.0,42,66,60,59,49,55,42,40,61,57,67,66,60,66,62,58,70,65,70,64,39,15,68,46,62,58.0,20,14,19,6,15,9,15,6,0.0,66,33
251447,Leo Cordeiro,Leonardo Cordeiro de Lima Silva,Meio campo,63,63.0,50.0,62.0,66.0,48.0,55.0,51,36,58,71,44,65,48,46,66,67,61,64,68,66,78,75,58,58,53,54,57,44,63,64,46,49.0,43,48,56,7,13,13,6,8,0.0,66,66
251635,A. Țigănașu,Alexandru Țigănașu,Lateral,63,68.0,51.0,57.0,53.0,59.0,69.0,58,38,49,61,44,43,50,58,55,56,64,72,71,58,72,70,63,80,71,61,53,60,53,50,52,60.0,60,60,58,12,5,11,12,15,0.0,66,99
251684,J. Tunnicliffe,Jordan Rhett Tunnicliffe,Zagueiro,63,53.0,26.0,45.0,50.0,62.0,75.0,28,24,63,57,24,45,28,22,56,54,51,55,46,59,56,31,72,75,79,22,66,61,25,45,37,58.0,63,63,59,6,14,11,6,11,0.0,66,99
252098,E. Valderrey,Ely Antonio Valderrey Medino,Meio campo,63,72.0,61.0,57.0,62.0,60.0,66.0,38,55,45,64,55,59,34,65,62,63,72,72,65,62,75,68,66,64,71,63,56,60,70,65,70,62.0,60,65,60,8,14,12,6,6,0.0,66,66
253013,J. Bergström,Jacob Bergström,Atacante,63,65.0,61.0,44.0,58.0,37.0,79.0,28,63,69,50,58,59,38,35,46,62,63,67,39,58,51,64,83,66,91,55,63,35,62,51,57,61.0,35,30,31,6,9,12,8,14,0.0,99,66
253583,R. Montero,Ronny Fernando Montero Martínez,Zagueiro,63,27.0,36.0,49.0,44.0,64.0,67.0,44,34,65,58,22,42,32,38,49,48,26,28,29,50,36,47,66,38,83,32,64,62,37,46,35,65.0,64,66,61,11,8,12,15,8,0.0,33,99
254294,D. Zator,Dominick Zator,"Lateral, Zagueiro",63,63.0,29.0,42.0,52.0,64.0,80.0,47,23,66,51,28,48,32,33,43,54,61,65,56,64,54,41,80,72,86,30,76,64,23,25,31,50.0,64,63,63,9,15,11,12,10,0.0,66,66
254383,C. Árabe,Cristhian Alexseis Arabe Pedraza,Meio campo,63,58.0,58.0,63.0,69.0,53.0,60.0,62,63,48,67,45,70,57,65,63,68,66,52,70,62,71,49,60,61,65,57,48,59,57,58,67,64.0,54,53,47,11,10,15,8,14,0.0,66,66
254401,R. Farro,Ricardo Daniel Farro Caballero,Goleiro,63,0.0,0.0,0.0,0.0,0.0,0.0,19,12,11,24,18,17,19,13,24,16,45,46,40,60,39,45,67,38,76,19,20,25,17,20,24,23.0,23,16,13,60,63,60,62,65,45.0,66,66
254957,S. Navarro,Santos Rodrigo Navarro Arteaga,"Lateral, Meio campo",63,62.0,30.0,53.0,51.0,62.0,58.0,63,33,55,63,22,55,39,31,54,42,60,64,61,61,51,30,60,65,57,22,52,62,45,35,34,46.0,64,63,60,5,11,6,11,5,0.0,66,99
255285,A. Șeroni,Alin Ioan Şeroni,Zagueiro,63,31.0,35.0,43.0,35.0,62.0,76.0,35,35,64,48,26,30,24,38,57,36,33,30,31,57,33,35,69,53,85,35,82,60,41,40,33,53.0,64,60,60,6,9,10,10,6,0.0,66,66
256730,D. Thiam,Demba Thiam,"Ala, Lateral, Zagueiro",63,72.0,25.0,48.0,57.0,60.0,67.0,59,24,60,53,21,55,34,25,41,56,71,73,64,60,69,25,73,68,68,23,62,59,40,42,33,47.0,59,62,60,15,9,12,9,9,0.0,66,66
257198,M. Thiel,Marvin Thiel,Meio campo,63,73.0,51.0,59.0,65.0,27.0,60.0,66,53,36,59,49,65,58,55,55,63,75,72,75,50,76,50,58,71,63,47,37,21,53,54,46,56.0,24,29,29,11,7,9,10,7,0.0,99,66
257819,F. Ilie,Florin Ionuţ Ilie,Zagueiro,63,61.0,35.0,43.0,41.0,62.0,74.0,37,41,67,56,22,36,26,21,44,33,54,67,62,61,47,28,73,73,78,27,65,58,41,37,38,58.0,63,63,60,15,6,8,10,7,0.0,66,66
257862,J. Belshaw,James Michael Belshaw,Goleiro,63,0.0,0.0,0.0,0.0,0.0,0.0,12,9,10,45,7,9,12,11,48,11,53,46,39,61,26,45,64,20,67,5,31,7,8,61,14,33.0,8,11,11,63,60,60,61,66,50.0,66,66
259920,A. Lindahl,Axel Lindahl,"Ala, Lateral, Meio campo",63,79.0,48.0,61.0,68.0,54.0,58.0,64,48,49,66,39,68,43,33,65,70,77,80,73,56,71,56,63,64,58,45,50,58,53,56,41,62.0,47,58,57,8,12,10,15,6,0.0,66,66
260294,Han Ho Gang,Ho Gang Han,"Lateral, Volante, Zagueiro",63,62.0,43.0,48.0,51.0,60.0,77.0,48,45,71,59,30,46,29,42,54,58,64,60,49,55,47,56,84,73,82,30,69,57,31,31,40,53.0,58,60,58,15,12,13,10,7,0.0,33,99
260480,J. Mina,Jonnathan Gabriel Mina Jara,Lateral,63,81.0,48.0,56.0,65.0,57.0,67.0,62,50,42,57,26,65,49,40,57,61,81,81,83,59,72,55,68,63,72,43,57,59,62,53,34,56.0,56,60,59,6,12,13,13,14,0.0,99,66
260980,A. Bjarnason,Aron Bjarnason,"Extremo, Lateral",63,76.0,58.0,59.0,63.0,57.0,60.0,60,58,47,61,52,61,54,52,58,64,75,76,73,58,71,62,61,66,58,55,57,56,60,59,52,61.0,59,59,55,14,11,6,7,10,0.0,66,66
262490,Koldo Obieta,Koldo Obieta Alberdi,Atacante,63,33.0,65.0,49.0,55.0,23.0,70.0,37,67,75,57,56,48,38,43,40,62,34,33,55,59,50,66,77,56,86,62,45,21,70,56,68,76.0,16,15,15,12,7,13,8,9,0.0,66,66
263386,J. Kizzi,Joseph Kizzi,"Lateral, Zagueiro",63,68.0,51.0,56.0,58.0,57.0,74.0,60,51,53,58,43,57,50,46,56,60,69,67,56,58,63,52,79,90,76,53,47,57,57,54,48,57.0,58,59,55,15,15,12,12,12,0.0,66,66
265477,M. Mareco,Miller David Mareco Colmán,Lateral,63,62.0,24.0,52.0,57.0,62.0,60.0,63,22,60,61,26,54,38,39,41,58,65,60,60,59,62,21,67,64,61,20,51,59,50,40,40,56.0,65,62,60,8,7,7,7,13,0.0,66,66
266009,B. Egüez,Brahian Egüez Flores,"Extremo, Meio campo",63,72.0,62.0,60.0,63.0,54.0,57.0,66,62,55,60,55,63,54,60,55,65,70,74,66,50,59,63,63,59,56,65,55,56,58,60,65,55.0,55,54,48,9,6,9,9,5,0.0,99,66
266174,F. Winsth,Freddy Winsth,Lateral,63,69.0,31.0,52.0,59.0,58.0,66.0,56,27,44,58,36,56,35,39,52,60,69,69,62,64,68,42,57,71,64,25,68,58,43,43,37,55.0,58,62,62,12,13,15,10,11,0.0,66,99
266301,Netinho,Evaldo Nascimento Lamaur Neto,"Lateral, Meio campo",63,71.0,46.0,57.0,65.0,56.0,64.0,63,43,30,59,38,64,49,37,55,62,68,73,78,60,75,54,49,77,58,46,64,59,58,56,35,63.0,59,57,59,11,10,6,10,14,0.0,66,99
266651,D. Vukojević,Dijan Vukojević,"Atacante, Extremo",63,81.0,62.0,56.0,64.0,21.0,68.0,53,64,60,58,63,64,47,55,55,61,82,81,76,59,72,62,81,70,71,60,55,16,55,59,63,63.0,17,16,15,14,13,9,9,8,0.0,66,66
267693,J. Enkerud,Jonas Enkerud,"Atacante, Extremo",63,67.0,62.0,50.0,61.0,25.0,71.0,50,63,64,56,59,61,35,38,42,61,65,69,58,62,61,66,77,72,78,56,53,24,63,50,60,60.0,17,21,20,9,6,8,14,5,0.0,66,66
269343,J. Podgórski,Jacek Podgórski,Meio campo,63,77.0,58.0,60.0,60.0,60.0,74.0,61,55,54,62,59,58,59,51,60,59,75,78,68,58,70,65,72,81,71,60,73,56,60,58,50,56.0,65,61,60,11,8,6,8,12,0.0,66,99
269346,E. Shikavka,Yevgeny Schikavko,Atacante,63,64.0,63.0,51.0,60.0,34.0,67.0,45,63,68,56,58,59,40,38,45,59,63,64,61,57,67,64,72,69,70,61,58,32,65,58,60,63.0,30,30,23,8,5,13,6,12,0.0,66,33
269447,P. Grabher,Pius Grabher,"Meio campo, Volante",63,61.0,52.0,56.0,64.0,61.0,62.0,41,48,49,67,42,63,40,42,66,65,66,56,64,58,87,64,53,85,52,55,59,64,53,53,39,52.0,58,65,62,14,15,6,12,12,0.0,66,66
269481,Liu Tao,刘涛,Zagueiro,63,39.0,38.0,47.0,46.0,64.0,69.0,38,38,70,53,26,43,32,36,53,48,37,40,42,53,57,49,66,61,75,32,64,63,38,45,37,46.0,66,62,56,14,13,7,9,13,0.0,66,66
270007,A. Bolyki,Andor Bolyki,Atacante,63,82.0,61.0,57.0,60.0,43.0,67.0,55,63,49,59,58,60,50,48,57,59,79,84,64,66,59,64,68,70,66,58,66,42,62,57,53,54.0,45,42,36,10,11,11,5,14,0.0,66,66
270083,P. Lienhard,Patrick Lienhard,Meio campo,63,70.0,52.0,61.0,64.0,62.0,56.0,51,48,48,68,39,59,45,50,63,63,74,66,85,58,90,57,54,67,49,58,60,64,60,65,49,55.0,65,63,60,14,10,10,6,11,0.0,66,66
272646,J. Öst,Jesse Öst,Goleiro,63,0.0,0.0,0.0,0.0,0.0,0.0,10,7,25,43,20,15,35,27,45,25,27,31,32,63,28,49,64,30,75,9,36,23,8,62,31,42.0,12,18,24,62,63,65,61,63,29.0,66,66
273098,M. Levato,Mateo Levato,Atacante,63,59.0,62.0,47.0,59.0,23.0,63.0,38,66,68,57,48,62,48,40,39,60,58,60,52,60,51,70,73,60,75,49,32,11,60,46,64,50.0,20,19,21,11,8,10,12,12,0.0,99,66
274340,C. Moreno,Carlos Alberto Moreno Romaña,Lateral,63,59.0,32.0,47.0,52.0,63.0,60.0,58,33,59,56,28,46,40,30,38,57,63,56,55,55,68,26,65,64,61,36,50,61,41,35,35,44.0,60,68,65,11,12,9,13,9,0.0,66,66
276016,G. Jannez,Guillaume Jannez,Zagueiro,63,44.0,27.0,35.0,41.0,66.0,70.0,30,23,65,42,29,34,25,24,37,49,46,43,41,44,43,39,70,68,77,20,57,64,29,31,36,45.0,63,70,65,9,11,11,8,9,0.0,66,66
276018,T. Sinquin,Thibault Sinquin,Volante,63,61.0,41.0,57.0,59.0,60.0,68.0,47,38,53,66,30,57,36,38,62,61,58,63,58,57,66,50,61,73,66,42,68,56,41,56,47,61.0,60,64,62,6,8,13,6,15,0.0,66,66
276077,P. Głowacki,Piotr Głowacki,"Lateral, Meio campo",63,75.0,46.0,59.0,60.0,56.0,54.0,60,38,45,63,37,62,47,42,58,58,71,79,62,50,60,65,52,76,47,44,43,58,49,57,55,68.0,55,60,57,12,14,13,6,15,0.0,66,66
276128,D. Celeadnic,Dumitru Celeadnic,Goleiro,63,0.0,0.0,0.0,0.0,0.0,0.0,11,8,12,30,8,11,12,16,35,19,27,33,35,44,27,48,57,33,70,11,22,19,9,52,17,42.0,9,14,14,65,66,64,63,61,29.0,66,66
276131,Z. Petrović,Zoran Petrović,"Atacante, Extremo",63,77.0,62.0,57.0,59.0,32.0,59.0,60,65,48,60,56,58,47,43,52,62,81,74,62,54,59,73,68,66,64,49,34,29,66,56,54,54.0,28,35,27,10,7,12,9,13,0.0,66,33
276193,N. Jann,Nicolas Jann,"Extremo, Meio campo",63,68.0,58.0,61.0,65.0,50.0,63.0,64,60,45,62,45,64,55,34,58,62,72,65,76,61,78,61,59,75,59,55,57,49,61,65,54,62.0,51,51,47,8,7,10,7,10,0.0,99,66
266815,B. Doak,Ben Doak,Extremo,62,81.0,52.0,51.0,68.0,27.0,47.0,56,56,41,53,41,69,50,33,42,66,86,77,82,50,75,58,50,54,40,41,53,28,58,55,48,60.0,18,30,25,13,6,10,5,12,0.0,99,66
269136,K. Mainoo,Kobbie Mainoo,"Meio campo, Volante",62,74.0,55.0,58.0,68.0,59.0,67.0,48,55,61,64,52,68,56,41,61,64,77,72,74,63,84,64,76,64,68,48,65,58,60,61,51,69.0,57,60,58,14,11,10,5,9,0.0,99,99
275411,T. Land,Tygo Land,Meio campo,62,74.0,50.0,64.0,71.0,52.0,43.0,57,48,50,67,60,70,72,62,65,73,72,75,78,62,62,58,59,42,39,42,50,56,55,62,43,64.0,50,50,55,11,6,15,11,14,0.0,66,66
263312,Z. Sertdemir,Batuhan Zidan Sertdemir,Meio campo,62,69.0,54.0,62.0,69.0,47.0,56.0,49,54,49,68,54,69,62,58,67,71,69,69,71,57,67,58,57,64,56,50,45,32,54,64,61,58.0,45,56,51,6,8,10,14,11,0.0,66,66
264763,F. Chiarodia,Fabio Cristian Chiarodia,Zagueiro,62,66.0,33.0,49.0,55.0,62.0,61.0,51,26,62,59,35,55,36,34,54,51,64,67,62,63,59,42,69,53,67,38,53,59,26,32,41,55.0,65,63,59,11,14,11,9,7,0.0,66,66
266245,N. Irankunda,Nestory Irankunda,Meio campo,62,89.0,66.0,55.0,64.0,29.0,63.0,56,65,48,54,52,60,55,65,47,60,90,89,85,58,83,78,73,36,69,64,78,27,58,57,53,59.0,25,30,25,8,10,12,7,8,0.0,99,33
260920,J. Rijkhoff,Julian Rijkhoff,Atacante,62,70.0,62.0,51.0,70.0,25.0,43.0,39,68,54,60,64,69,59,44,37,70,72,69,79,59,74,53,52,55,41,54,29,24,65,58,61,58.0,21,20,21,13,8,7,13,9,0.0,66,33
262242,S. Raebiger,Sidney Raebiger,Meio campo,62,68.0,52.0,65.0,66.0,55.0,46.0,58,48,52,69,56,64,58,58,66,64,71,65,81,57,82,60,50,51,40,51,56,51,55,66,55,62.0,55,58,57,7,10,13,11,13,0.0,66,66
269831,P. Aning,Prince Adu-Addae Aning,"Lateral, Meio campo",62,83.0,37.0,54.0,70.0,51.0,53.0,65,35,32,61,37,70,49,35,42,66,84,82,85,57,90,44,46,70,39,28,68,56,57,47,42,52.0,50,53,55,14,8,13,12,12,0.0,99,33
271119,L. Ullrich,Lukas Ullrich,Lateral,62,67.0,43.0,54.0,61.0,56.0,61.0,62,39,46,61,34,60,57,31,50,62,68,66,67,57,70,52,59,65,64,46,51,58,49,44,30,56.0,55,59,56,9,9,12,5,12,0.0,66,66
272718,Joel Roca,Joel Roca Casals,Meio campo,62,79.0,56.0,51.0,68.0,27.0,45.0,50,60,46,56,42,69,46,40,44,67,79,79,75,58,76,56,50,48,40,52,52,19,57,53,56,56.0,28,27,25,8,14,9,11,8,0.0,66,33
273679,L. Vrbančić,Luka Vrbančić,Meio campo,62,71.0,54.0,59.0,70.0,53.0,68.0,51,46,41,63,43,72,42,59,62,71,67,74,65,60,73,64,55,69,65,63,76,46,51,63,61,62.0,58,56,53,7,8,6,7,14,0.0,66,66
274377,E. González,Enso David Gonzalez Medina,"Extremo, Meio campo",62,70.0,48.0,58.0,68.0,35.0,46.0,53,51,41,63,44,75,40,42,60,64,68,71,58,53,75,46,45,46,47,42,44,26,48,63,48,51.0,34,36,47,13,12,12,9,8,0.0,99,33
274944,D. Downs,Damion Downs,Atacante,62,68.0,62.0,51.0,58.0,24.0,57.0,42,65,68,61,51,58,59,40,41,60,67,68,55,60,50,64,71,49,66,55,40,18,57,51,68,53.0,20,18,20,12,7,11,15,9,0.0,66,66
260406,K. Gordon,Kaide Gordon,Extremo,62,69.0,57.0,54.0,65.0,25.0,45.0,56,60,42,58,42,64,45,30,50,61,76,64,80,58,76,55,47,54,43,54,38,22,59,57,56,61.0,22,24,21,13,7,6,9,7,0.0,99,66
261621,L. Mbete,Luke Mbete-Tatu,Zagueiro,62,70.0,32.0,48.0,58.0,59.0,71.0,36,27,58,62,29,56,39,28,55,60,67,73,58,58,56,49,71,67,73,24,70,59,30,38,43,57.0,59,60,55,6,14,10,9,7,0.0,66,99
262954,Fabio Blanco,Fabio Blanco Gómez,"Extremo, Meio campo",62,71.0,56.0,55.0,66.0,28.0,45.0,58,59,34,59,54,68,56,50,50,66,69,73,69,47,71,59,39,55,43,49,39,20,59,52,51,53.0,28,31,30,15,6,7,10,8,0.0,99,66
266895,N. Tresoldi,Nicolò Tresoldi,Atacante,62,62.0,60.0,45.0,64.0,21.0,61.0,31,66,63,52,48,65,41,30,41,61,63,62,69,62,65,59,69,65,66,49,39,16,63,53,58,59.0,16,19,12,11,9,9,13,8,0.0,99,66
269994,M. Wenig,Marcel Wenig,Meio campo,62,64.0,58.0,63.0,61.0,44.0,55.0,53,57,52,69,55,61,59,53,65,64,62,65,64,54,53,60,58,53,58,58,47,29,58,64,57,59.0,48,47,45,7,8,14,14,5,0.0,66,66
270931,N. Lebreton,Noé Lebreton,"Meio campo, Volante",62,66.0,55.0,60.0,58.0,62.0,58.0,59,55,66,62,55,59,55,58,60,55,64,68,58,62,67,55,62,61,52,55,67,59,60,59,58,55.0,61,63,66,7,5,7,10,9,0.0,66,66
274555,Mario Martín,Mario Martín Rielves,Meio campo,62,68.0,50.0,60.0,64.0,55.0,46.0,44,50,44,67,44,61,55,45,63,68,69,68,71,63,74,53,46,37,48,48,51,59,63,65,43,53.0,50,60,53,11,11,13,9,10,0.0,66,66
